value,type
5.220462974669946,signal
4.9845983002893455,signal
4.956830235206807,signal
4.799333737068075,signal
4.057623820569097,signal
5.0985762326274005,signal
5.5725328869568855,signal
4.645063594240507,signal
4.875417463882264,signal
5.309979445739189,signal
4.586714405749257,signal
3.310015526923644,signal
3.6620549500606234,signal
5.855423050437443,signal
6.117581818596818,signal
5.221325525741533,signal
4.500271600637706,signal
5.6993523701999855,signal
4.845347709944537,signal
5.8010956294686045,signal
4.438391435140009,signal
3.773121045585735,signal
5.428663013007337,signal
5.502747307116202,signal
6.292882514291943,signal
4.13111308445192,signal
3.011063808778868,signal
4.705228887074265,signal
5.192310665626732,signal
3.631136843666969,signal
4.922310965345506,signal
4.5904122982301665,signal
1.8314394832974301,signal
5.877885213501937,signal
3.2294015789377033,signal
4.236401841852116,signal
4.3398103309938305,signal
4.261492492086487,signal
5.509262988371669,signal
4.37526716413731,signal
4.093753350017621,signal
5.458060950547428,signal
5.604500967586808,signal
3.6605765906971275,signal
4.673868280042562,signal
4.609813972645654,signal
5.825909828431993,signal
4.005024081103711,signal
4.075701866983136,signal
5.605817240037793,signal
3.95284354774968,signal
3.1631901612202427,signal
4.324161128548912,signal
3.938544098592848,signal
7.209706964196236,signal
4.5599399836245835,signal
7.19493592515234,signal
3.805210608806206,signal
4.039933726711633,signal
3.6365161357929017,signal
5.060154143074742,signal
4.451776904128389,signal
6.097872858222027,signal
6.437894982840572,signal
4.10076936664777,signal
6.535203164182643,signal
4.6969891569443165,signal
4.550435121468862,signal
4.34316142402851,signal
7.038154278535226,signal
4.587499497215524,signal
4.588123651289485,signal
5.415147146200547,signal
7.174146274004998,signal
4.894917332801423,signal
5.493684019714042,signal
5.652781667752887,signal
6.1906615007415375,signal
4.694265365438489,signal
6.083697307411124,signal
5.672352215666112,signal
4.807644098465474,signal
4.287317197021933,signal
3.484472035128122,signal
5.587624208262198,signal
5.0469296218784505,signal
3.061476870580341,signal
4.353165905830352,signal
7.150641669142765,signal
2.9290543145888734,signal
4.802801311278178,signal
8.183007448269182,signal
4.631107634733949,signal
3.662332912072756,signal
4.666438408713216,signal
5.501606952061408,signal
5.053246828996572,signal
3.301497386691061,signal
2.5698171261617757,signal
5.177278824692038,signal
5.200430323530053,signal
5.816193890700443,signal
6.686256133081098,signal
6.3490762850650455,signal
3.561891998998772,signal
3.850823386550924,signal
6.142303134744503,signal
4.78569513131718,signal
4.433769348918062,signal
6.835821730307584,signal
5.651152739252771,signal
4.518552217573005,signal
5.498624616896864,signal
4.408446150272223,signal
5.3056180052684825,signal
4.190551877881113,signal
5.821265728976419,signal
6.389566380669447,signal
4.264393301691489,signal
5.2585901820812335,signal
4.60482530199235,signal
6.6087234358454205,signal
5.651260544350127,signal
3.5433747085337686,signal
4.438547882301479,signal
3.410148038250859,signal
4.16103042410151,signal
6.535482226587981,signal
5.307578033264507,signal
5.348165147183281,signal
5.145141662933033,signal
5.481138067343289,signal
6.718852481103806,signal
5.46027586567168,signal
3.20660410235877,signal
5.779548195060793,signal
3.8492960550318642,signal
2.0191265798618776,signal
5.159913436785765,signal
5.566677709138141,signal
6.582235037715789,signal
6.496179665464807,signal
5.327226113947763,signal
3.811551010340545,signal
5.765783040536194,signal
4.374470013818773,signal
5.473615384938182,signal
5.7160943186039015,signal
6.425274238139445,signal
4.667554118065653,signal
4.33803547896331,signal
5.732718989776607,signal
4.190313368382313,signal
3.6319519962297244,signal
3.7520499961417872,signal
4.925033171613354,signal
5.765485135399194,signal
5.877176544483889,signal
5.987872439904972,signal
6.375760718345198,signal
4.090750777732664,signal
5.579797164363611,signal
5.94501640034289,signal
6.505684127216291,signal
3.6271233413438777,signal
5.884730369524941,signal
5.648606377791791,signal
6.17501399361967,signal
3.7605304257314827,signal
6.540938758650808,signal
3.5513808857364104,signal
4.233075830180366,signal
5.432511866645817,signal
4.465885029183061,signal
4.161308172968296,signal
6.167249193593083,signal
4.777511961080231,signal
4.1424304097499265,signal
4.284906150297829,signal
5.497813499467178,signal
3.6683788336979797,signal
5.527752801209112,signal
4.316986310874771,signal
5.453735600720711,signal
7.677544325835036,signal
6.281944985493174,signal
5.403269598528443,signal
5.25775097014334,signal
5.630428472592275,signal
5.350096212441745,signal
5.690843290193484,signal
7.291605701726622,signal
5.417756408515842,signal
6.270552519952657,signal
4.410566826372943,signal
6.282759959879135,signal
3.2673111577227028,signal
5.307307311957113,signal
5.487107287546895,signal
5.683289059117431,signal
5.108136706258536,signal
4.771545334937522,signal
5.04467297206786,signal
2.5549067625116137,signal
3.964615453367621,signal
4.561687466886398,signal
4.570250337466598,signal
3.546512000723975,signal
6.930922553672329,signal
4.07637766328536,signal
6.454835766456744,signal
2.866120811389192,signal
5.295624185258987,signal
4.3769153018023115,signal
5.601020446456998,signal
5.480687634600696,signal
6.559589281162573,signal
4.397524356011441,signal
5.568541386213305,signal
5.1961140622480535,signal
5.798398775266205,signal
3.835836438824874,signal
3.868164865223088,signal
6.08705914636756,signal
4.623443409903099,signal
4.6708116157450865,signal
3.1151411584064173,signal
6.096696691519446,signal
5.394791415182175,signal
4.974487270757282,signal
5.734487211050832,signal
4.047596759442816,signal
3.7041328091249572,signal
5.560779152748005,signal
5.758081599391993,signal
4.499089168775902,signal
5.46865022568686,signal
5.839431629889103,signal
4.785270153853577,signal
2.8759150978261334,signal
5.393906320385685,signal
7.038880042115077,signal
5.060439897687825,signal
3.743020165018294,signal
5.089162401370855,signal
6.037509240336515,signal
5.05116688742746,signal
5.9161264392874156,signal
5.377856528262237,signal
4.882323817814105,signal
3.6578944461063605,signal
6.331108368164229,signal
6.113578594371232,signal
6.672245327507925,signal
5.79442587025742,signal
5.0988903964826156,signal
4.957257352983394,signal
4.880463673279151,signal
4.848932499719808,signal
5.099678272779817,signal
4.298707452769397,signal
3.930806464470536,signal
4.262826900331504,signal
3.89904272808538,signal
4.3517762746919155,signal
4.993886270283934,signal
5.173275913216067,signal
6.352812149051446,signal
5.709524903282337,signal
4.606689026160138,signal
4.715393636589156,signal
4.397486436534584,signal
4.05093458243207,signal
4.306817165872955,signal
4.152197696803862,signal
4.009449542073189,signal
7.087222898428438,signal
5.648097784159158,signal
5.1955900504891135,signal
5.739437686010836,signal
4.240148398983028,signal
5.118110493751781,signal
4.814588475793259,signal
5.014982511780397,signal
3.9668137584245615,signal
6.757229360292252,signal
3.453287622438603,signal
6.433884800938241,signal
6.367835266577556,signal
6.505941240364311,signal
5.6033749055065485,signal
5.910597571373528,signal
4.812816202036793,signal
5.399133951394791,signal
4.810602742429806,signal
4.231522116222603,signal
4.490859684906948,signal
3.0493952544232155,signal
5.426761465644536,signal
4.810856856603677,signal
4.723401732805687,signal
5.80115018267782,signal
4.977851391539538,signal
5.349540172241129,signal
5.01078471535393,signal
4.106914011301536,signal
5.043983172115099,signal
4.615263756588567,signal
7.579558109915633,signal
5.48825740843946,signal
5.6139495922677,signal
6.182415967108254,signal
6.907840255981318,signal
5.191818799123674,signal
3.772562277408471,signal
5.5116956024907,signal
5.54546769017092,signal
3.943974923035789,signal
5.747211152974488,signal
3.240704694688348,signal
5.480227649892315,signal
4.535980411309325,signal
5.008083570244448,signal
6.536423588538636,signal
5.613523326627895,signal
5.920771634864074,signal
5.180879696192036,signal
5.3040455535677475,signal
4.386571472122202,signal
3.988311923022623,signal
5.699931228848023,signal
4.058749864128504,signal
6.329702170933171,signal
4.731759865174089,signal
6.233025279050571,signal
4.901776383620471,signal
5.399714468570456,signal
5.867431600339961,signal
6.201726641213475,signal
4.723406578647399,signal
5.492637416656845,signal
5.534489658785912,signal
3.8497420397758573,signal
5.658390988831383,signal
6.028616828158176,signal
5.344031869754714,signal
5.298211825180146,signal
4.871369564105942,signal
5.6480988234014315,signal
4.362934419971444,signal
3.717280710279148,signal
5.150801796536871,signal
5.642461976643153,signal
4.750350461374958,signal
5.190701063364057,signal
4.4481936509839795,signal
4.839644226688549,signal
4.811080217496805,signal
5.209546684537389,signal
4.266162472709126,signal
4.175435273175223,signal
4.787251639666323,signal
3.5389418094119147,signal
5.426020158262394,signal
5.782315240646657,signal
5.635886206323608,signal
5.335006100025853,signal
4.175615718395106,signal
6.2647062699677765,signal
4.760735842616247,signal
4.774952689758966,signal
4.81702634553764,signal
3.9091432345305916,signal
5.246926513785846,signal
3.019293214136674,signal
5.244488856513519,signal
5.672958976073788,signal
5.745978425483201,signal
4.317207955812165,signal
4.989287918133969,signal
5.952809233902511,signal
3.771535894815054,signal
4.689770572857817,signal
4.919074467445219,signal
4.533340556347802,signal
5.464840188136934,signal
5.890870655665929,signal
4.9071771575484915,signal
5.533328801408252,signal
4.768120346653559,signal
5.397082913268321,signal
5.384509827410271,signal
4.074788356011341,signal
5.830155528386317,signal
5.940602958638666,signal
4.510686253900412,signal
4.900292796602436,signal
5.51015569279851,signal
5.364202027710648,signal
5.734546992530381,signal
3.0444019122487718,signal
4.2279221619196194,signal
5.244649074275754,signal
5.567867591475906,signal
4.913898109793577,signal
5.975397968758456,signal
5.664349666707991,signal
5.451527383184525,signal
4.4552731692785015,signal
2.6057987283285353,signal
5.8327040310858,signal
7.7124519942769325,signal
4.656785916258113,signal
5.08904003167749,signal
3.6879327708653333,signal
4.879662133967186,signal
3.091208166215076,signal
5.1288865821051886,signal
5.2683071753391255,signal
4.564235147976256,signal
4.889157655899169,signal
3.7135690129524512,signal
5.068980715580041,signal
4.291757999709663,signal
5.162753809241718,signal
6.532808293507138,signal
7.230640259483643,signal
4.52104863353353,signal
6.3795271280032875,signal
5.103036990973504,signal
4.898490272234436,signal
5.270897265097051,signal
5.436741747356392,signal
4.426131219989672,signal
4.252004786614711,signal
6.578502952693523,signal
5.713792153460901,signal
6.124373658048124,signal
6.078750568944212,signal
5.865978686051222,signal
5.446259383196554,signal
4.824680673538953,signal
5.401167295304126,signal
3.6095635811937727,signal
6.281577037028569,signal
3.3980676468140456,signal
5.975387090677319,signal
5.192932173137228,signal
5.427305226207356,signal
5.377292302086013,signal
3.842460304335317,signal
5.136552583919781,signal
3.9683615938034102,signal
5.168744461764854,signal
5.038950973822363,signal
4.792375080043433,signal
7.2656457472561184,signal
6.015499174159933,signal
4.94765652762622,signal
6.520646251197459,signal
3.829961955444464,signal
5.6500526538058065,signal
5.124525344794136,signal
5.0507336633477316,signal
5.897664644755539,signal
5.192057913514022,signal
4.451842466852171,signal
5.017812164065118,signal
4.3988025382153575,signal
3.7277438414754567,signal
5.341771604142173,signal
4.962280097863255,signal
4.550628025319644,signal
4.764665220680021,signal
3.298443530722232,signal
3.659470698373805,signal
5.620892174292716,signal
4.4864746345648046,signal
4.403490341448719,signal
3.5000636621903274,signal
6.0310993784786255,signal
6.351100849064312,signal
5.112435942869215,signal
4.978471295471085,signal
5.139328372427651,signal
4.190161971581041,signal
5.10622415616748,signal
5.476882881736304,signal
5.947391093591146,signal
4.748182674180178,signal
4.47104961391642,signal
3.9473887703957935,signal
2.9030877348443873,signal
4.119236086158287,signal
5.775290199872128,signal
5.039538269020225,signal
3.8278074682758145,signal
6.435757368483676,signal
6.225615006406833,signal
6.337026120163931,signal
5.237747564390614,signal
3.092924622420059,signal
5.148691213201352,signal
7.037428632512755,signal
5.054025207513836,signal
4.928320881906183,signal
5.18064598231054,signal
4.780078944400623,signal
5.238413301365615,signal
4.634553994082059,signal
3.6057489938619454,signal
4.994964313098943,signal
4.649922148301883,signal
5.474865171254142,signal
3.917897972634263,signal
5.989410046966328,signal
7.144452604116173,signal
3.733590071834513,signal
4.435794139520587,signal
4.817052044540695,signal
5.140029423157977,signal
4.827949336399691,signal
5.004010505812835,signal
3.0935638789001754,signal
4.691437995674427,signal
4.789304430827087,signal
4.499607045244844,signal
3.707407268706837,signal
5.665022064634306,signal
6.49952336737703,signal
5.748659834072207,signal
4.931629033649296,signal
3.613056430546968,signal
5.316042436189145,signal
3.5324268360878066,signal
5.51803218757596,signal
6.298915197278894,signal
5.430917383080649,signal
4.341246966077769,signal
4.810099422868819,signal
5.745099651157808,signal
5.972406343286567,signal
3.9755994856208208,signal
6.555538739789154,signal
5.541433782920617,signal
5.834393522287773,signal
4.58111089083064,signal
6.622789338759099,signal
5.166754672290628,signal
4.862842543965096,signal
4.514081953576387,signal
2.7547469823450768,signal
3.9699795830642963,signal
4.959233981965266,signal
4.32985155072376,signal
4.25630203877857,signal
5.915607722979584,signal
4.7634373169506805,signal
5.14225360170418,signal
6.205287053276918,signal
3.4684288038981452,signal
6.072691371452375,signal
6.332680598697579,signal
4.889480812377806,signal
4.1094275556195345,signal
4.825985067348211,signal
4.941876098744087,signal
5.731925636550903,signal
5.942041327503155,signal
4.902159649234777,signal
5.099093353584117,signal
4.658252976404087,signal
5.175326690682556,signal
5.7269230284726556,signal
4.470704372837112,signal
5.2035543642710005,signal
6.970490547450039,signal
5.88454631227487,signal
5.883976401882889,signal
7.313279995683768,signal
4.934300955808741,signal
4.635566316220025,signal
4.45075115134518,signal
4.776852966055066,signal
5.793225870244971,signal
5.966063155690813,signal
4.353173735231326,signal
5.656848294729909,signal
6.377639596582647,signal
4.7053143823514905,signal
5.2233568489039275,signal
5.397788339260023,signal
4.7301844687632455,signal
5.981611295708362,signal
3.982513802780688,signal
4.6122084499120835,signal
3.9739199474406877,signal
5.390457337223626,signal
3.4996604968142853,signal
4.080445958671866,signal
4.276628702025524,signal
6.272310689035843,signal
5.2163415321951145,signal
4.355380534590357,signal
3.311679202754,signal
4.562794123897081,signal
4.299054406179415,signal
5.477509779927406,signal
4.481700849736084,signal
4.782135031926303,signal
5.305943214153822,signal
5.786287722531419,signal
6.181216259314871,signal
6.221201652259734,signal
3.9253683464565152,signal
7.821429015073797,signal
4.6741833272709385,signal
4.893270315637818,signal
4.004665290455815,signal
5.909650242326403,signal
6.994991153199353,signal
4.2253324173202085,signal
4.0700147766848,signal
4.542619662564832,signal
5.615444119865898,signal
5.475508686908314,signal
4.516506984251017,signal
6.313233128803479,signal
5.176514602626631,signal
5.662721061616736,signal
5.039507059204155,signal
5.612763711840914,signal
4.716795819745788,signal
6.1461590604004375,signal
5.188600761967594,signal
6.10157757700315,signal
5.470250028492682,signal
3.5920120388004984,signal
5.515199463619263,signal
4.519803513866246,signal
6.55190272363002,signal
6.4030895361673394,signal
4.376999539830431,signal
4.722187562402699,signal
4.7790960077913605,signal
6.334491701938228,signal
6.2582743332071304,signal
4.943785676900616,signal
4.797657450868985,signal
5.350355204545076,signal
6.763847481002172,signal
4.556431128212684,signal
5.846584160162525,signal
4.744773246902956,signal
6.968446834400611,signal
4.389544619547424,signal
4.458962019738195,signal
6.502050538436834,signal
4.2039672658765,signal
4.669786688536657,signal
5.873529116527059,signal
4.982812061956671,signal
5.120635331189872,signal
2.546217692887835,signal
5.993392798504177,signal
4.569027574907954,signal
5.961512041449005,signal
5.203432732047746,signal
4.819192252150312,signal
5.588387913403001,signal
6.628144613399348,signal
5.996171650203009,signal
4.194262656272551,signal
5.603653356175681,signal
5.497195125174437,signal
4.990793587340739,signal
2.891588236777926,signal
5.709014761747455,signal
4.770322340363296,signal
6.700648232634494,signal
2.8970315418766464,signal
4.83729668113705,signal
4.170568932129721,signal
4.687675744783426,signal
4.955839654996282,signal
4.924170492408331,signal
3.4890205691433676,signal
3.6005976745337844,signal
5.803853709613228,signal
5.244511239879183,signal
3.3703929303253815,signal
4.457932641415194,signal
4.439810509054476,signal
6.363987737916711,signal
4.58883412558152,signal
6.308356378970051,signal
4.448866049178939,signal
5.606271232213587,signal
6.739606925958182,signal
5.1034906456348255,signal
5.631112443483853,signal
4.707203992459125,signal
5.1002631086365495,signal
5.735794769749107,signal
6.945731679102272,signal
3.9828124777800955,signal
4.087579868380741,signal
4.925707213400061,signal
4.708466481709854,signal
3.1801761502143426,signal
4.824608294620588,signal
5.41503259970059,signal
5.113054804450421,signal
5.428384401922793,signal
5.976384063464794,signal
5.500308478577061,signal
4.444689400922837,signal
5.715026186333342,signal
4.117825959278653,signal
5.269855098770445,signal
3.1442112018528885,signal
5.653406243369193,signal
4.547910490500083,signal
6.382391081997467,signal
4.4696358580541435,signal
5.287395104200775,signal
4.771286748651969,signal
5.3210135527434375,signal
3.327280963840627,signal
4.788221781927857,signal
8.44658385498115,signal
5.513829135706087,signal
6.28346683588463,signal
4.824047414404467,signal
4.252091653783718,signal
4.373175829597253,signal
4.708408234621508,signal
6.423293010786245,signal
4.827403475037971,signal
5.824077822439253,signal
5.466690317087216,signal
5.043524403861766,signal
5.4860680484553495,signal
5.92950263528272,signal
4.819534550334517,signal
5.877581260926403,signal
2.9485324931892802,signal
6.034631103092613,signal
5.012964152826377,signal
3.4401661757181046,signal
4.176353718292668,signal
4.386131704408741,signal
6.518998994729612,signal
4.749470039376391,signal
5.103661200907035,signal
5.684809020682356,signal
3.7064257182014533,signal
4.36576039712782,signal
5.016052262906144,signal
5.295311150444443,signal
3.009439328002311,signal
4.4061625249025,signal
4.730523892826318,signal
5.10658796731803,signal
4.620589263643593,signal
4.804347943875799,signal
4.84535423090181,signal
5.294619980609763,signal
5.150245242836256,signal
4.591451122198868,signal
3.8646279816033378,signal
6.82600182148262,signal
4.318088882240748,signal
4.9098427481420215,signal
5.899527428228253,signal
4.64560391955259,signal
4.764461797419711,signal
4.144542449591502,signal
3.978905309799626,signal
5.2415555694484945,signal
5.3852143768844085,signal
5.148332799001906,signal
3.9067782157426016,signal
5.744139934947216,signal
3.2047010718007662,signal
5.4140958546225635,signal
4.318758935849904,signal
5.123165570834993,signal
4.497052768847898,signal
5.157526269864207,signal
2.4664458512078005,signal
5.818896332974374,signal
6.0029789470968575,signal
5.557329532269044,signal
5.883127121034817,signal
4.686383775827103,signal
6.344807133143524,signal
4.435583078623321,signal
6.32819586040478,signal
5.247968772869273,signal
4.63352488569443,signal
5.166001556488783,signal
5.467263723599128,signal
3.507872572209971,signal
5.0403703871422465,signal
4.8801731213424375,signal
5.918527699263459,signal
5.887919524510025,signal
5.421844115629629,signal
4.176290241274308,signal
6.694820313646404,signal
4.382604217410831,signal
4.249220406630198,signal
4.809456882494364,signal
5.64125467351586,signal
5.054803690102574,signal
5.449510385182444,signal
4.55008340302576,signal
6.303762615370039,signal
4.6928597469050395,signal
7.131223259205649,signal
4.970681576405153,signal
3.7500336259279683,signal
5.1394524022304475,signal
5.012852390855368,signal
4.430120954860045,signal
5.623791991569133,signal
5.626009541051113,signal
4.250496821921326,signal
7.202006111602833,signal
4.9876022087417615,signal
4.467101038746581,signal
4.248266437994559,signal
4.893544952295033,signal
6.153049667290006,signal
6.020677248167407,signal
5.172192991680202,signal
6.295004392804672,signal
6.689430879329938,signal
4.908349821647617,signal
5.044389228039418,signal
4.095362673040127,signal
5.025542134358866,signal
3.9628717140699043,signal
5.14268748950241,signal
4.8153293552012375,signal
5.482355765311448,signal
4.642169969948522,signal
6.161079060650364,signal
2.601811045761371,signal
3.567368304248583,signal
5.446523638615073,signal
5.7181600988916665,signal
4.755691918002535,signal
5.882927794853414,signal
5.211329694728908,signal
4.4483499610878425,signal
3.5422887793890636,signal
4.52672999606345,signal
4.360332463278812,signal
5.7233523993783315,signal
4.136080503956457,signal
5.537300570409949,signal
5.783689328481881,signal
5.319956288601937,signal
4.526468595120552,signal
5.173193213413083,signal
5.243398408318268,signal
5.377490795964622,signal
4.319257533225262,signal
3.534650572148824,signal
5.183985873210751,signal
4.350115215826775,signal
3.199060345103091,signal
4.441862952089384,signal
4.817447318852665,signal
4.7629653470310815,signal
4.896649468263545,signal
4.913833102790948,signal
5.610365296579741,signal
6.113628989690604,signal
5.34941350014174,signal
3.484314133644162,signal
4.970188553141514,signal
5.454545186618494,signal
4.613024598079676,signal
4.081675143800577,signal
6.0988493901163965,signal
4.627936425625967,signal
6.067469018797281,signal
3.707005801838112,signal
5.256536736800056,signal
5.681526389476305,signal
6.432878532032261,signal
4.722893980572695,signal
5.418938381644689,signal
4.512670712622343,signal
4.3731169649322785,signal
4.123394915335036,signal
4.993430618315827,signal
4.522288217285457,signal
5.143883684912703,signal
6.419103671632082,signal
4.77722001408102,signal
3.84132869995081,signal
3.9374511063027002,signal
5.5706016276401185,signal
4.279030649064641,signal
6.986606679605355,signal
4.870810766211142,signal
4.729344643834241,signal
4.73717922520739,signal
2.543348190295316,signal
3.8666191274847153,signal
5.352562405902037,signal
4.649566469971699,signal
4.77259806745141,signal
4.943124867445927,signal
3.358811969747938,signal
5.530657785532432,signal
6.187421525358943,signal
6.083407251398451,signal
5.418280073210406,signal
5.873159747718706,signal
7.597992675065613,signal
5.5508847572017554,signal
4.486160862265434,signal
5.3574054891950835,signal
5.868693304411051,signal
6.201344383755789,signal
4.736927792622263,signal
3.0624395786376586,signal
5.767434954407687,signal
5.9276920957164645,signal
6.158324450140374,signal
4.851002851352135,signal
4.067273216454261,signal
4.192754934524515,signal
6.3620503934669905,signal
4.766148019937561,signal
5.739666359150453,signal
5.054671963327636,signal
3.2102034169235365,signal
4.887010749941682,signal
3.7786869807626537,signal
4.768856304621225,signal
6.595394491507329,signal
5.1063496497703875,signal
4.412445255016739,signal
4.930344766645708,signal
5.119093841112387,signal
4.913975598545511,signal
5.570614791470069,signal
4.767683672023447,signal
4.11892350004198,signal
6.08231076229496,signal
4.3518164383767255,signal
2.6667970675829467,signal
5.442903277690937,signal
2.431322047463121,signal
5.005912349021151,signal
3.8195476648300186,signal
5.4681645265231404,signal
5.66967620698286,signal
5.847162978851469,signal
5.6360573548867565,signal
5.000947286339075,signal
4.837451849511907,signal
4.89373549433506,signal
5.7585506653893175,signal
5.373847489470038,signal
4.3905704354658175,signal
4.766300893327249,signal
5.243789941340346,signal
6.422252138612279,signal
5.759205090384597,signal
5.767011672780287,signal
6.875419414955046,signal
5.681532582642074,signal
5.563608600026027,signal
5.210775310723547,signal
7.334508256754682,signal
5.468575190626229,signal
4.963622107802601,signal
5.6576012922264605,signal
5.517863514683689,signal
6.207055541304172,signal
4.16548559958706,signal
4.524651076286698,signal
5.467052618784823,signal
6.04125859545342,signal
4.628179203839246,signal
4.542085843936207,signal
5.0031591736005,signal
6.455435397255543,signal
6.810069227942165,signal
4.2038337268354065,signal
4.863870767100011,signal
4.435961417449176,signal
4.53312397748748,signal
5.462009562041381,signal
5.082502496146141,signal
6.959796245761853,signal
4.464201524728233,signal
4.795312031981055,signal
4.893952831329998,signal
5.094456261566582,signal
4.420666394412635,signal
5.333692483706947,signal
4.621141975531068,signal
4.524332083588587,signal
6.326987363397883,signal
5.270317946395251,signal
5.923505328586935,signal
5.241497386508139,signal
5.558551194569652,signal
5.843693624318414,signal
4.099730567594736,signal
5.1881670872715695,signal
4.981508100635176,signal
3.801071014541959,signal
4.809809911324817,signal
6.075343253001293,signal
5.686907993865439,signal
3.7649075255848583,signal
5.997989608297178,signal
5.196422322336091,signal
6.2592064168198345,signal
2.117535002699218,signal
4.488952922424281,signal
5.383003866148176,signal
5.884291470516063,signal
3.789544281691714,signal
4.935974700797912,signal
5.104010397724402,signal
6.569276521925265,signal
3.064577097381722,signal
3.9572547869702506,signal
4.070413496774299,signal
5.717589346568426,signal
4.851536437477569,signal
4.02100721651521,signal
3.904854243899128,signal
5.792448155949231,signal
5.360842501101052,signal
4.979505451105785,signal
5.925781551318309,signal
4.546133864237363,signal
4.3403367905370285,signal
4.508473544853446,signal
6.020863007435091,signal
5.292285692717155,signal
4.151449057873087,signal
6.457633173969425,signal
3.803340552001277,signal
4.254057988363315,signal
6.336543790526772,signal
6.065455281079392,signal
4.564827650840296,signal
4.681991408351196,signal
6.640390325942241,signal
5.354165896613942,signal
5.464663751787351,signal
5.326802785667975,signal
5.762303156014629,signal
5.856513003381719,signal
4.117482004721705,signal
4.508513660883519,signal
4.0482512390963565,signal
4.532953331195256,signal
4.03856230002077,signal
5.613508320067611,signal
5.033801712393581,signal
6.110251566778171,signal
3.699230780917093,signal
5.377650855836053,signal
5.706539440804088,signal
5.3973795840974095,signal
6.172604060714517,signal
4.982497896372229,signal
3.7695917505875087,signal
4.59593476239961,signal
4.0743898832928025,signal
5.560749839561367,signal
6.194681600651855,signal
4.372969158833764,signal
4.9448131276718055,signal
4.150525494349485,signal
4.048776078308897,signal
4.261095525300068,signal
5.929307671494552,signal
5.350785048388495,signal
6.36519159617761,signal
4.238942801397786,signal
4.621684253575968,signal
5.142196466787622,signal
4.185764925726103,signal
4.7899610633961105,signal
4.8326462533550405,signal
5.089334722385692,signal
5.428426117722194,signal
6.321001310685343,signal
4.302283948563208,signal
4.599228248073164,signal
3.8167458480236744,signal
5.06909561739887,signal
5.625085218505394,signal
5.042875745839119,signal
4.599802600705861,signal
4.39587010884135,signal
5.302289904573343,signal
5.554120637061992,signal
2.494911304047317,signal
4.88448518728644,signal
3.7508428575958517,signal
5.7041867595974844,signal
4.633712684011518,signal
5.183061770847085,signal
5.734591036428995,signal
5.995869396177131,signal
4.919814852598789,signal
5.508921729682758,signal
5.092560708846188,signal
5.849495411901684,signal
5.85714069406969,signal
5.049431128063853,signal
3.3773994973575343,signal
5.170028856865899,signal
4.256849870197712,signal
4.791149221724525,signal
7.280159854191686,signal
5.027737930948408,signal
6.370387392736329,signal
5.460100336031709,signal
4.132597105771454,signal
4.917671876765109,signal
6.892992421184403,signal
6.284367722332949,signal
3.6574197695289254,signal
3.3265652946723447,signal
5.358064546718063,signal
4.1061277115702755,signal
4.493920143821274,signal
4.41006262132976,signal
5.214987002801231,signal
4.468807459733899,signal
5.593114998982302,signal
5.234564257209196,signal
4.993405256295719,signal
5.163889777650473,signal
4.296956529987377,signal
5.717863758613241,signal
5.537185864194132,signal
5.335828660593319,signal
5.806250699374375,signal
4.0199654969098475,signal
6.045680435598584,signal
3.7633121174841486,signal
3.3933357568486153,signal
4.140048850312182,signal
4.510500165844066,signal
5.733306187981556,signal
5.296343732993278,signal
5.293921113878535,signal
5.150425184355958,signal
5.4803298127033715,signal
4.631793349549884,signal
4.507413872696368,signal
4.747885429847269,signal
5.73270484552181,signal
4.997958305275646,signal
6.2046395031707045,signal
5.440174694678926,signal
5.541755660205259,signal
3.2601300962397257,signal
6.038317807967551,signal
5.520876752910811,signal
5.520748632917728,signal
7.606066454736258,signal
5.1185307662194255,signal
4.512112931062995,signal
5.266112555836982,signal
4.920965380610949,signal
4.65691465150548,signal
5.305190059822987,signal
5.002534967858176,signal
3.8021944912664583,signal
5.738185060335718,signal
5.075081508739053,signal
5.908848741722278,signal
5.403567812624401,signal
6.073291220013388,signal
5.352297746125122,signal
6.281156294707359,signal
4.674479214007427,signal
6.613818630039687,signal
4.458572702667406,signal
4.502970227484303,signal
4.7077701249786,signal
5.612008593604337,signal
3.859275579410345,signal
4.588620143938727,signal
4.80446980342768,signal
4.5436239319737375,signal
5.543019042091035,signal
5.3551287996892345,signal
4.778443546366151,signal
6.575412775409912,signal
5.180361083895588,signal
5.566711811106798,signal
4.198446157409671,signal
5.581596267139067,signal
4.7676086762861924,signal
5.320187141050845,signal
3.2026025645102507,signal
4.824513515065663,signal
6.43966062903579,signal
5.243766919540442,signal
5.450606130381714,signal
5.537413472264671,signal
4.906507220036734,signal
5.552462911213717,signal
4.099911144923895,signal
5.0038716036081405,signal
4.348108858216364,signal
4.9419349062184805,signal
5.182769382799964,signal
4.278646818432486,signal
5.33217227004705,signal
4.054076853553205,signal
4.654002461891309,signal
5.459370028333345,signal
4.568395822386651,signal
5.1554701309957345,signal
5.7173930005477125,signal
4.901222340239247,signal
4.162526883243045,signal
5.308592977332491,signal
6.566663566348444,signal
4.863166476902403,signal
5.644392214659415,signal
6.442086819986249,signal
4.5703980080308115,signal
4.945138730262264,signal
5.654419346973931,signal
3.000679809482012,signal
5.505888386041023,signal
5.972386475572096,signal
7.29921164407233,signal
4.953147245751514,signal
4.899432562033535,signal
5.221141340904174,signal
6.843276831306102,signal
4.493817958018431,signal
