User ID,Age,Gender,Height,Interests,Looking For,Children,Education Level,Occupation,Swiping History,Frequency of Usage,Height_cm
177,26,Female,5.304072430273165,"['Reading', 'Movies', 'Cooking', 'Travel', 'Hiking', 'Music', 'Sports']",Long-term Relationship,Yes,High School,Doctor,13,Weekly,161.66812767472607
178,28,Female,5.602235496358825,"['Hiking', 'Sports', 'Cooking', 'Music', 'Movies', 'Travel', 'Reading']",Casual Dating,Maybe,High School,Social Media Influencer,89,Weekly,170.75613792901697
179,32,Male,4.932971095889953,['Hiking'],Long-term Relationship,No,High School,Entrepreneur,1,Daily,150.35695900272577
180,31,Male,5.910313085577794,"['Music', 'Cooking', 'Travel']",Casual Dating,Maybe,Bachelor's Degree,Teacher,84,Weekly,180.14634284841117
181,25,Male,5.956136949479735,"['Sports', 'Music', 'Hiking', 'Travel', 'Cooking', 'Movies', 'Reading']",Casual Dating,Maybe,Ph.D.,Entrepreneur,34,Monthly,181.54305422014232
182,30,Female,5.209967346853675,"['Music', 'Sports', 'Movies', 'Travel']",Marriage,Yes,High School,Student,24,Daily,158.79980473210003
183,23,Female,5.307234389771249,"['Movies', 'Sports', 'Reading', 'Travel', 'Hiking', 'Music', 'Cooking']",Casual Dating,Yes,High School,Teacher,31,Daily,161.7645042002277
184,32,Female,5.435011889559503,"['Hiking', 'Travel']",Marriage,Yes,High School,Artist,78,Monthly,165.65916239377364
185,35,Male,5.547673802083528,"['Music', 'Hiking', 'Reading', 'Sports', 'Cooking', 'Travel']",Casual Dating,No,Bachelor's Degree,Engineer,40,Daily,169.09309748750593
186,27,Female,5.153931404643159,"['Hiking', 'Music', 'Travel', 'Reading']",Casual Dating,Maybe,Bachelor's Degree,Engineer,83,Monthly,157.09182921352348
187,30,Male,5.552414680221733,"['Movies', 'Cooking', 'Hiking', 'Travel', 'Music', 'Reading']",Long-term Relationship,No,Ph.D.,Entrepreneur,33,Daily,169.23759945315842
188,29,Male,5.781458502280014,['Reading'],Casual Dating,No,Ph.D.,Student,28,Monthly,176.21885514949483
189,34,Male,5.399002094196247,"['Movies', 'Cooking', 'Sports', 'Music', 'Hiking', 'Reading', 'Travel']",Marriage,No,Master's Degree,Social Media Influencer,96,Daily,164.5615838311016
190,26,Male,5.315490467378796,"['Hiking', 'Music', 'Cooking', 'Reading', 'Sports', 'Movies', 'Travel']",Casual Dating,No,Master's Degree,Engineer,17,Monthly,162.0161494457057
191,21,Female,5.964925173676047,['Movies'],Long-term Relationship,No,Ph.D.,Artist,23,Weekly,181.81091929364592
192,29,Male,4.861214966562685,"['Sports', 'Movies']",Friendship,No,Ph.D.,Engineer,8,Monthly,148.16983218083064
193,24,Female,5.757162264325183,['Movies'],Long-term Relationship,No,Bachelor's Degree,Teacher,5,Daily,175.47830581663158
194,30,Female,5.1753753547012264,['Movies'],Marriage,Maybe,Master's Degree,Entrepreneur,24,Weekly,157.74544081129338
195,31,Male,5.878424440580842,"['Travel', 'Reading', 'Sports', 'Cooking', 'Music']",Casual Dating,Maybe,High School,Engineer,5,Weekly,179.17437694890407
196,31,Male,5.918040614214112,"['Reading', 'Movies', 'Hiking', 'Sports', 'Travel']",Casual Dating,No,Master's Degree,Doctor,67,Monthly,180.38187792124614
197,23,Female,4.988480673697198,"['Movies', 'Reading', 'Hiking', 'Music', 'Travel', 'Cooking']",Long-term Relationship,Yes,Bachelor's Degree,Engineer,52,Daily,152.0488909342906
198,31,Female,4.925777565272401,"['Movies', 'Hiking']",Friendship,No,High School,Business Owner,10,Monthly,150.1377001895028
199,26,Male,4.925401318213908,"['Travel', 'Hiking', 'Reading', 'Music', 'Sports']",Friendship,Yes,Master's Degree,Student,86,Daily,150.1262321791599
200,28,Female,5.927838460520351,"['Cooking', 'Music']",Casual Dating,No,Bachelor's Degree,Entrepreneur,74,Monthly,180.6805162766603
201,33,Male,5.6537786050488155,"['Cooking', 'Reading', 'Travel', 'Movies', 'Sports']",Casual Dating,Yes,Bachelor's Degree,Business Owner,30,Weekly,172.3271718818879
202,23,Female,5.388590378765114,"['Cooking', 'Music', 'Movies', 'Reading', 'Hiking', 'Travel']",Friendship,Maybe,Ph.D.,Business Owner,37,Daily,164.2442347447607
203,34,Female,5.157305209442495,"['Sports', 'Cooking']",Marriage,Maybe,Ph.D.,Doctor,52,Weekly,157.19466278380727
204,34,Female,5.896001768936665,"['Music', 'Cooking', 'Movies', 'Sports']",Friendship,No,Master's Degree,Doctor,59,Daily,179.71013391718955
205,22,Female,5.778640690673869,"['Hiking', 'Movies', 'Reading', 'Travel', 'Sports', 'Cooking', 'Music']",Marriage,No,Master's Degree,Teacher,40,Daily,176.13296825173956
206,29,Male,5.483801990659038,"['Sports', 'Travel', 'Cooking', 'Movies', 'Music', 'Hiking']",Casual Dating,Maybe,Master's Degree,Teacher,82,Weekly,167.1462846752875
207,35,Female,5.575411051471905,"['Cooking', 'Movies', 'Travel', 'Reading']",Long-term Relationship,Yes,High School,Artist,5,Daily,169.93852884886365
208,34,Male,5.117566673566487,"['Hiking', 'Music', 'Cooking', 'Movies', 'Reading', 'Sports']",Friendship,Yes,Master's Degree,Social Media Influencer,41,Weekly,155.98343221030652
209,19,Female,5.020205696732368,"['Cooking', 'Sports']",Long-term Relationship,Maybe,Master's Degree,Engineer,88,Monthly,153.01586963640256
210,24,Male,4.8954302879747855,"['Movies', 'Sports', 'Music']",Long-term Relationship,No,Master's Degree,Doctor,81,Monthly,149.21271517747147
211,28,Male,4.9911853784434355,"['Movies', 'Reading']",Casual Dating,No,Bachelor's Degree,Entrepreneur,56,Monthly,152.13133033495592
212,25,Female,4.995193123571273,"['Sports', 'Cooking', 'Hiking', 'Travel', 'Music', 'Movies']",Marriage,Yes,Bachelor's Degree,Doctor,21,Monthly,152.2534864064524
213,26,Female,5.888419309362208,['Sports'],Long-term Relationship,Yes,High School,Engineer,12,Weekly,179.4790205493601
214,32,Male,5.892688914012521,['Movies'],Casual Dating,Yes,Bachelor's Degree,Artist,38,Monthly,179.60915809910165
215,20,Male,5.173087241628267,"['Music', 'Reading', 'Cooking', 'Travel']",Long-term Relationship,Maybe,Ph.D.,Engineer,43,Weekly,157.6756991248296
216,32,Male,6.022524796259061,"['Cooking', 'Sports']",Long-term Relationship,Yes,High School,Entrepreneur,9,Weekly,183.56655578997618
217,22,Female,5.428566144064488,"['Movies', 'Music', 'Sports', 'Reading', 'Travel']",Casual Dating,No,Master's Degree,Student,36,Weekly,165.46269607108562
218,29,Female,5.071763493200341,['Cooking'],Casual Dating,Yes,Bachelor's Degree,Business Owner,83,Weekly,154.5873512727464
219,23,Female,4.840057717990036,"['Travel', 'Movies', 'Music', 'Hiking']",Casual Dating,No,Ph.D.,Business Owner,23,Monthly,147.52495924433632
220,25,Female,5.379642950334183,"['Movies', 'Travel']",Friendship,No,Bachelor's Degree,Entrepreneur,72,Daily,163.97151712618592
221,34,Male,5.428406051704056,"['Music', 'Reading', 'Cooking', 'Hiking']",Casual Dating,Maybe,Bachelor's Degree,Artist,43,Monthly,165.45781645593962
222,31,Female,5.526686396764992,"['Movies', 'Reading']",Casual Dating,No,Ph.D.,Entrepreneur,38,Monthly,168.45340137339696
223,35,Female,5.359643123643837,"['Music', 'Hiking', 'Sports', 'Travel']",Long-term Relationship,No,Ph.D.,Teacher,95,Weekly,163.36192240866416
224,24,Male,5.286644907738784,"['Music', 'Travel']",Friendship,No,Ph.D.,Engineer,20,Daily,161.1369367878781
225,33,Male,5.710349950672095,"['Cooking', 'Reading', 'Music', 'Hiking', 'Movies']",Marriage,Yes,Ph.D.,Student,53,Weekly,174.05146649648546
226,31,Male,5.693267154963841,"['Travel', 'Hiking', 'Reading', 'Movies', 'Sports', 'Cooking', 'Music']",Casual Dating,No,Bachelor's Degree,Artist,83,Weekly,173.5307828832979
227,33,Female,5.537310038207485,"['Hiking', 'Sports', 'Travel', 'Reading', 'Movies', 'Cooking', 'Music']",Marriage,No,High School,Doctor,18,Monthly,168.77720996456415
228,23,Female,6.088496819830294,"['Travel', 'Movies', 'Hiking', 'Cooking', 'Sports', 'Reading']",Long-term Relationship,Yes,Master's Degree,Doctor,27,Weekly,185.57738306842734
229,23,Male,5.536646677864888,"['Hiking', 'Reading', 'Cooking', 'Travel']",Marriage,No,Bachelor's Degree,Entrepreneur,63,Weekly,168.7569907413218
230,20,Male,4.956077483335585,['Music'],Long-term Relationship,Maybe,Bachelor's Degree,Business Owner,58,Daily,151.06124169206865
231,35,Male,5.669976810326429,"['Sports', 'Music', 'Reading', 'Travel', 'Cooking', 'Movies', 'Hiking']",Friendship,Maybe,High School,Entrepreneur,46,Weekly,172.82089317874957
232,27,Female,5.449691347005849,"['Hiking', 'Movies', 'Travel', 'Reading', 'Music', 'Sports']",Casual Dating,Yes,Bachelor's Degree,Business Owner,48,Weekly,166.10659225673825
233,34,Male,5.82479141852491,"['Cooking', 'Hiking']",Casual Dating,Maybe,Master's Degree,Artist,55,Weekly,177.53964243663927
234,28,Male,5.805759131719838,"['Cooking', 'Hiking', 'Movies', 'Travel', 'Music']",Casual Dating,Yes,Ph.D.,Business Owner,51,Weekly,176.95953833482065
235,20,Female,5.592903652720565,"['Reading', 'Sports']",Marriage,No,Master's Degree,Teacher,77,Monthly,170.47170333492284
236,24,Female,5.996961000161297,['Music'],Marriage,Yes,Ph.D.,Engineer,91,Weekly,182.78737128491636
237,31,Male,5.483870064661875,"['Hiking', 'Travel']",Friendship,Maybe,Bachelor's Degree,Doctor,100,Weekly,167.14835957089397
238,19,Male,5.767917924732163,"['Travel', 'Reading', 'Sports']",Long-term Relationship,No,High School,Teacher,19,Monthly,175.80613834583633
239,31,Male,6.079904608220203,"['Sports', 'Music', 'Cooking', 'Hiking', 'Reading', 'Travel', 'Movies']",Marriage,Maybe,Bachelor's Degree,Doctor,26,Daily,185.3154924585518
240,27,Female,4.939965996278096,"['Travel', 'Reading', 'Music', 'Movies']",Casual Dating,Yes,Bachelor's Degree,Business Owner,77,Weekly,150.57016356655637
241,21,Female,5.243419849283408,"['Travel', 'Reading', 'Music', 'Hiking']",Friendship,Yes,High School,Artist,80,Daily,159.8194370061583
242,35,Male,6.004320592491307,"['Cooking', 'Sports', 'Music', 'Hiking', 'Reading', 'Travel', 'Movies']",Long-term Relationship,No,Master's Degree,Engineer,56,Weekly,183.01169165913504
243,27,Female,6.060979936375505,"['Hiking', 'Travel', 'Cooking', 'Music']",Casual Dating,Maybe,High School,Student,2,Daily,184.7386684607254
244,31,Male,5.956791073971224,"['Reading', 'Music', 'Movies', 'Cooking', 'Travel', 'Sports', 'Hiking']",Marriage,Yes,High School,Business Owner,40,Monthly,181.5629919346429
245,23,Female,5.266163951466923,"['Movies', 'Sports', 'Hiking', 'Music', 'Travel']",Casual Dating,Yes,Bachelor's Degree,Artist,85,Monthly,160.5126772407118
246,23,Female,4.822784639291011,"['Cooking', 'Hiking']",Long-term Relationship,Maybe,High School,Doctor,38,Daily,146.99847580559
247,27,Male,5.933244392836191,"['Hiking', 'Sports', 'Cooking', 'Reading']",Long-term Relationship,Maybe,High School,Student,21,Daily,180.84528909364712
248,23,Female,4.980607981601702,"['Music', 'Movies', 'Reading', 'Cooking', 'Travel']",Long-term Relationship,Yes,Ph.D.,Entrepreneur,30,Monthly,151.80893127921988
249,34,Female,5.242814351495456,"['Cooking', 'Music', 'Travel', 'Reading']",Casual Dating,Maybe,Ph.D.,Teacher,39,Daily,159.8009814335815
250,25,Female,5.69772639271172,"['Travel', 'Cooking']",Casual Dating,Maybe,High School,Student,50,Weekly,173.66670044985324
251,21,Male,6.0625498661941775,"['Travel', 'Reading', 'Movies', 'Hiking', 'Music', 'Cooking']",Marriage,No,Bachelor's Degree,Business Owner,66,Daily,184.78651992159854
252,34,Male,5.077338822733514,"['Movies', 'Travel', 'Sports', 'Hiking', 'Cooking', 'Reading']",Long-term Relationship,No,Master's Degree,Artist,42,Daily,154.7572873169175
253,21,Male,5.079396047468647,"['Travel', 'Sports', 'Movies', 'Hiking']",Casual Dating,Yes,Bachelor's Degree,Business Owner,96,Daily,154.81999152684435
254,25,Male,6.05604373099327,"['Cooking', 'Sports']",Long-term Relationship,Maybe,Bachelor's Degree,Teacher,60,Daily,184.5882129206749
255,27,Female,5.042910214813085,"['Cooking', 'Hiking', 'Music', 'Travel']",Long-term Relationship,Maybe,Ph.D.,Business Owner,2,Monthly,153.70790334750282
256,26,Male,5.60811537908293,"['Reading', 'Music', 'Sports']",Friendship,Maybe,Ph.D.,Artist,72,Weekly,170.93535675444772
257,22,Female,4.943380425672277,['Sports'],Long-term Relationship,No,Bachelor's Degree,Engineer,1,Monthly,150.67423537449102
258,29,Male,5.663725560582798,['Sports'],Marriage,Yes,Bachelor's Degree,Social Media Influencer,18,Monthly,172.6303550865637
259,28,Male,5.258613652063652,['Reading'],Casual Dating,No,High School,Doctor,23,Weekly,160.28254411490013
260,23,Male,5.093497783628393,"['Movies', 'Reading', 'Hiking', 'Music', 'Sports']",Casual Dating,Yes,Master's Degree,Artist,10,Daily,155.2498124449934
261,32,Female,5.211934830656955,"['Sports', 'Music', 'Hiking', 'Reading']",Long-term Relationship,No,Bachelor's Degree,Engineer,53,Weekly,158.859773638424
262,33,Male,5.999573314269892,"['Travel', 'Sports', 'Movies', 'Hiking', 'Reading']",Friendship,Yes,Bachelor's Degree,Entrepreneur,4,Weekly,182.8669946189463
263,22,Male,5.3402663754902155,"['Music', 'Hiking']",Casual Dating,Maybe,Master's Degree,Teacher,24,Daily,162.77131912494178
264,32,Female,5.416847606781668,"['Hiking', 'Sports', 'Music', 'Reading', 'Travel', 'Cooking']",Long-term Relationship,Yes,Bachelor's Degree,Teacher,31,Monthly,165.10551505470525
265,19,Female,5.730608516779474,"['Movies', 'Music', 'Travel']",Friendship,Maybe,Ph.D.,Doctor,21,Weekly,174.66894759143835
266,24,Male,5.124974855452152,"['Sports', 'Movies', 'Hiking', 'Music', 'Cooking', 'Reading']",Casual Dating,No,Bachelor's Degree,Doctor,81,Daily,156.2092335941816
267,21,Male,5.080547843572088,"['Sports', 'Cooking', 'Music', 'Travel', 'Hiking', 'Reading', 'Movies']",Friendship,Yes,Ph.D.,Artist,1,Daily,154.85509827207724
268,24,Male,5.135093360943551,"['Reading', 'Hiking', 'Sports', 'Travel']",Friendship,Yes,Ph.D.,Student,65,Weekly,156.51764564155943
269,34,Female,5.5247806285789,"['Travel', 'Music', 'Reading', 'Hiking']",Marriage,Yes,Bachelor's Degree,Business Owner,76,Weekly,168.39531355908488
270,21,Male,5.330753042308881,"['Music', 'Sports', 'Travel', 'Hiking', 'Cooking', 'Movies']",Casual Dating,Maybe,Master's Degree,Entrepreneur,67,Monthly,162.4813527295747
271,19,Female,4.982481288587967,"['Hiking', 'Sports']",Casual Dating,No,High School,Teacher,19,Weekly,151.86602967616122
272,33,Female,5.605071979694682,"['Travel', 'Cooking', 'Sports', 'Reading']",Casual Dating,Maybe,Bachelor's Degree,Teacher,3,Daily,170.84259394109392
273,18,Female,5.773902413732917,"['Travel', 'Reading']",Casual Dating,Yes,Master's Degree,Teacher,37,Weekly,175.9885455705793
274,29,Male,5.405508529328431,"['Reading', 'Movies', 'Travel', 'Music', 'Hiking', 'Cooking', 'Sports']",Friendship,No,Bachelor's Degree,Doctor,96,Weekly,164.75989997393057
275,26,Male,5.092091100722029,"['Music', 'Reading', 'Movies', 'Travel', 'Sports']",Friendship,No,Bachelor's Degree,Entrepreneur,81,Weekly,155.20693675000743
276,24,Female,5.39795175276221,"['Travel', 'Sports', 'Hiking', 'Reading', 'Music', 'Cooking']",Casual Dating,Yes,Master's Degree,Social Media Influencer,98,Monthly,164.52956942419215
277,22,Male,5.51458796274624,"['Cooking', 'Movies', 'Sports', 'Travel', 'Music']",Long-term Relationship,Yes,Ph.D.,Engineer,33,Daily,168.08464110450538
278,22,Male,5.122042586608859,"['Sports', 'Hiking', 'Music']",Friendship,Yes,Ph.D.,Teacher,10,Daily,156.11985803983802
279,24,Male,5.16222720866045,"['Reading', 'Movies', 'Hiking', 'Travel', 'Sports', 'Cooking', 'Music']",Marriage,Yes,Master's Degree,Business Owner,52,Weekly,157.34468531997052
280,29,Male,5.022336945356445,"['Travel', 'Hiking', 'Music', 'Sports', 'Reading', 'Cooking', 'Movies']",Friendship,Maybe,Bachelor's Degree,Student,29,Monthly,153.08083009446443
281,26,Female,5.915703250186208,['Hiking'],Casual Dating,Maybe,Bachelor's Degree,Social Media Influencer,82,Weekly,180.31063506567563
282,20,Male,5.121627461753856,['Sports'],Friendship,Yes,Bachelor's Degree,Engineer,25,Weekly,156.10720503425753
283,29,Male,4.820979090770598,"['Travel', 'Movies', 'Reading', 'Music', 'Cooking']",Marriage,Maybe,High School,Artist,95,Weekly,146.94344268668783
284,30,Male,6.008917607758939,"['Travel', 'Sports', 'Movies', 'Music', 'Cooking', 'Reading', 'Hiking']",Long-term Relationship,Maybe,Bachelor's Degree,Business Owner,55,Weekly,183.15180868449244
285,21,Male,5.805488557387173,"['Sports', 'Hiking']",Casual Dating,Maybe,High School,Entrepreneur,78,Monthly,176.95129122916106
286,24,Female,4.856047888675416,"['Music', 'Movies', 'Hiking', 'Sports', 'Reading', 'Travel']",Marriage,Maybe,Ph.D.,Social Media Influencer,10,Daily,148.0123396468267
287,34,Female,5.670120248420378,"['Reading', 'Hiking', 'Cooking', 'Music', 'Movies', 'Travel', 'Sports']",Friendship,Yes,Ph.D.,Social Media Influencer,98,Daily,172.82526517185315
288,35,Male,6.027808208847278,"['Travel', 'Music', 'Sports', 'Cooking', 'Reading', 'Hiking']",Casual Dating,Yes,Ph.D.,Entrepreneur,88,Daily,183.72759420566504
289,31,Male,5.716181609825833,"['Sports', 'Hiking', 'Movies']",Casual Dating,Maybe,Master's Degree,Social Media Influencer,61,Weekly,174.2292154674914
290,29,Female,6.059507278605977,"['Hiking', 'Music', 'Sports', 'Movies', 'Travel']",Marriage,No,Ph.D.,Teacher,40,Weekly,184.6937818519102
291,22,Female,5.250842814873771,"['Cooking', 'Movies', 'Travel', 'Reading', 'Music', 'Hiking']",Long-term Relationship,Maybe,Ph.D.,Teacher,89,Weekly,160.04568899735253
292,19,Male,4.814276847052938,"['Cooking', 'Reading', 'Travel', 'Sports', 'Hiking', 'Movies']",Long-term Relationship,Yes,Master's Degree,Social Media Influencer,79,Daily,146.73915829817355
293,21,Female,5.321483793948396,['Movies'],Casual Dating,Maybe,High School,Business Owner,72,Daily,162.1988260395471
294,33,Female,4.961832935666355,"['Cooking', 'Music', 'Hiking', 'Movies']",Long-term Relationship,No,Bachelor's Degree,Social Media Influencer,40,Daily,151.2366678791105
295,34,Female,4.884098148783071,"['Sports', 'Reading', 'Cooking', 'Hiking', 'Movies']",Long-term Relationship,No,High School,Student,32,Weekly,148.867311574908
296,34,Male,5.860086517797081,"['Travel', 'Hiking', 'Music', 'Sports', 'Cooking']",Long-term Relationship,Maybe,Bachelor's Degree,Student,90,Daily,178.61543706245502
297,28,Male,5.444011899689306,"['Travel', 'Reading', 'Movies', 'Cooking', 'Hiking']",Friendship,No,Ph.D.,Social Media Influencer,82,Daily,165.93348270253006
298,27,Male,5.123087942145297,"['Hiking', 'Cooking']",Casual Dating,Maybe,Ph.D.,Social Media Influencer,22,Weekly,156.15172047658865
299,20,Female,5.7704236998649225,"['Travel', 'Cooking', 'Movies', 'Hiking', 'Reading', 'Music']",Long-term Relationship,Maybe,Master's Degree,Doctor,67,Daily,175.88251437188285
300,29,Female,5.199828586296504,"['Cooking', 'Reading', 'Music', 'Hiking', 'Travel', 'Sports', 'Movies']",Friendship,Yes,High School,Engineer,73,Daily,158.49077531031745
301,34,Male,5.698671292049181,"['Music', 'Cooking']",Friendship,No,High School,Doctor,100,Daily,173.69550098165905
302,30,Female,5.750677678308125,"['Cooking', 'Music', 'Movies']",Casual Dating,Yes,High School,Doctor,31,Daily,175.28065563483165
303,28,Male,5.486238849495634,"['Hiking', 'Music', 'Cooking', 'Movies']",Friendship,Yes,High School,Doctor,44,Weekly,167.22056013262693
304,23,Male,5.1944411221486275,['Movies'],Friendship,No,Bachelor's Degree,Student,41,Weekly,158.32656540309017
305,24,Male,5.391177304853223,['Sports'],Long-term Relationship,No,Master's Degree,Student,41,Daily,164.32308425192625
306,28,Female,5.658286612171421,"['Reading', 'Hiking', 'Cooking', 'Music', 'Movies', 'Travel', 'Sports']",Marriage,Yes,Master's Degree,Artist,66,Daily,172.4645759389849
307,21,Male,5.6376698728701236,"['Travel', 'Reading']",Long-term Relationship,No,Master's Degree,Artist,8,Daily,171.83617772508137
308,26,Male,5.85696960711125,"['Reading', 'Hiking', 'Music', 'Movies']",Casual Dating,No,Master's Degree,Teacher,41,Monthly,178.5204336247509
309,26,Female,5.903958589415616,"['Movies', 'Cooking']",Long-term Relationship,Maybe,High School,Business Owner,59,Weekly,179.952657805388
310,35,Female,5.109899345151931,['Movies'],Long-term Relationship,Maybe,Bachelor's Degree,Engineer,89,Weekly,155.74973204023084
311,24,Female,5.555548923090633,['Hiking'],Friendship,Yes,Master's Degree,Engineer,90,Daily,169.3331311758025
312,32,Male,6.084900007474294,"['Hiking', 'Music', 'Cooking', 'Reading', 'Travel']",Casual Dating,Yes,Bachelor's Degree,Entrepreneur,40,Monthly,185.4677522278165
313,20,Male,5.3524700253591515,"['Movies', 'Reading', 'Travel', 'Music', 'Hiking']",Friendship,No,Master's Degree,Doctor,22,Monthly,163.14328637294693
314,33,Female,5.366572765677472,"['Music', 'Sports', 'Travel']",Friendship,Yes,High School,Business Owner,26,Weekly,163.57313789784936
315,21,Male,5.71536321378859,"['Travel', 'Sports', 'Music']",Long-term Relationship,No,Master's Degree,Doctor,66,Weekly,174.20427075627623
316,32,Female,5.620802824155517,"['Movies', 'Hiking', 'Music', 'Reading', 'Cooking', 'Sports', 'Travel']",Friendship,Yes,Master's Degree,Business Owner,47,Monthly,171.32207008026015
317,27,Female,5.762046926815652,"['Cooking', 'Travel']",Marriage,Maybe,Master's Degree,Business Owner,75,Monthly,175.62719032934106
318,26,Male,4.865860265159927,"['Travel', 'Hiking', 'Music', 'Sports', 'Movies', 'Cooking']",Casual Dating,Yes,Bachelor's Degree,Doctor,19,Weekly,148.3114208820746
319,24,Female,5.1191516690549035,['Music'],Marriage,Maybe,High School,Teacher,21,Monthly,156.03174287279347
320,19,Female,4.959943328578248,"['Sports', 'Music', 'Movies', 'Hiking', 'Reading']",Friendship,Yes,Ph.D.,Entrepreneur,82,Weekly,151.179072655065
321,20,Male,5.6332223785741595,"['Sports', 'Reading', 'Cooking', 'Travel', 'Movies', 'Hiking', 'Music']",Casual Dating,Yes,Master's Degree,Teacher,90,Monthly,171.7006180989404
322,20,Female,5.954095644810369,"['Sports', 'Music', 'Hiking', 'Travel', 'Cooking']",Friendship,Maybe,Master's Degree,Student,28,Monthly,181.48083525382006
323,30,Male,4.947813538984843,"['Hiking', 'Travel', 'Movies', 'Reading', 'Sports', 'Cooking', 'Music']",Marriage,No,Bachelor's Degree,Student,57,Weekly,150.80935666825803
324,25,Female,5.036950362189783,"['Sports', 'Music']",Marriage,Yes,High School,Teacher,86,Daily,153.5262470395446
325,31,Female,5.393025548205625,"['Reading', 'Cooking']",Casual Dating,No,Ph.D.,Business Owner,46,Weekly,164.37941870930743
326,21,Male,5.460407667246343,"['Travel', 'Reading', 'Hiking', 'Sports', 'Cooking']",Long-term Relationship,No,Bachelor's Degree,Social Media Influencer,26,Monthly,166.43322569766852
327,32,Female,4.918010005678624,"['Cooking', 'Sports', 'Music']",Friendship,No,Bachelor's Degree,Engineer,22,Monthly,149.90094497308445
328,18,Female,6.088088386950403,['Hiking'],Friendship,Yes,Ph.D.,Artist,8,Daily,185.5649340342483
329,31,Male,5.3377283754872265,"['Reading', 'Hiking']",Marriage,Maybe,Bachelor's Degree,Teacher,35,Monthly,162.69396088485067
330,19,Female,5.563989223536064,['Cooking'],Friendship,Yes,Ph.D.,Artist,17,Monthly,169.59039153337923
331,26,Male,5.28695251999069,"['Cooking', 'Travel', 'Hiking', 'Movies', 'Music']",Friendship,Yes,Master's Degree,Artist,53,Daily,161.14631280931624
332,28,Female,5.129517339039074,"['Sports', 'Reading', 'Music', 'Cooking', 'Travel', 'Movies', 'Hiking']",Long-term Relationship,No,High School,Entrepreneur,58,Weekly,156.34768849391097
333,32,Female,5.901120532887778,"['Hiking', 'Cooking', 'Reading', 'Movies', 'Sports', 'Travel']",Marriage,Maybe,Bachelor's Degree,Business Owner,53,Daily,179.86615384241946
334,33,Male,5.0718915238227265,['Hiking'],Casual Dating,No,High School,Social Media Influencer,70,Weekly,154.5912536461167
335,33,Male,5.301561244547253,['Cooking'],Marriage,Yes,Ph.D.,Student,81,Weekly,161.59158673380028
336,34,Female,5.220555376954694,"['Hiking', 'Music', 'Movies', 'Cooking', 'Travel']",Friendship,Yes,Ph.D.,Entrepreneur,81,Daily,159.1225278895791
337,34,Female,5.318382806400905,"['Music', 'Cooking']",Marriage,Yes,Ph.D.,Entrepreneur,61,Daily,162.10430793909958
338,19,Male,5.336495574009001,"['Movies', 'Reading', 'Travel', 'Cooking']",Casual Dating,No,Bachelor's Degree,Doctor,0,Monthly,162.65638509579438
339,18,Male,5.775163162647947,"['Hiking', 'Travel', 'Sports', 'Movies']",Friendship,Maybe,Ph.D.,Student,86,Daily,176.02697319750942
340,28,Female,4.930011379610073,"['Reading', 'Cooking', 'Travel']",Casual Dating,No,Master's Degree,Teacher,27,Daily,150.266746850515
341,31,Female,4.882197496056552,"['Sports', 'Hiking', 'Movies', 'Music', 'Cooking']",Marriage,Maybe,Ph.D.,Entrepreneur,85,Weekly,148.8093796798037
342,25,Male,5.910725978018153,"['Reading', 'Movies']",Marriage,No,High School,Engineer,64,Monthly,180.15892780999332
343,19,Male,5.986398863059888,"['Music', 'Travel', 'Movies', 'Cooking', 'Reading', 'Hiking']",Casual Dating,No,Bachelor's Degree,Business Owner,56,Daily,182.46543734606539
344,18,Female,5.7990225681555785,"['Reading', 'Music', 'Sports', 'Travel', 'Movies', 'Cooking', 'Hiking']",Marriage,Yes,Ph.D.,Student,100,Weekly,176.75420787738204
345,30,Male,5.038961497733847,"['Travel', 'Movies', 'Cooking', 'Reading']",Casual Dating,Yes,High School,Entrepreneur,2,Daily,153.58754645092765
346,25,Male,5.1134457573622,"['Hiking', 'Travel', 'Reading', 'Movies']",Friendship,Yes,High School,Engineer,3,Daily,155.85782668439987
347,26,Female,4.884820555365342,"['Sports', 'Movies']",Long-term Relationship,No,Ph.D.,Teacher,47,Daily,148.8893305275356
348,34,Male,5.162213388360533,['Sports'],Friendship,No,Master's Degree,Engineer,9,Monthly,157.34426407722904
349,29,Female,5.477402985728282,"['Reading', 'Travel']",Casual Dating,Maybe,High School,Teacher,15,Daily,166.95124300499802
350,23,Male,5.724484190703827,"['Music', 'Reading', 'Hiking']",Friendship,Maybe,Ph.D.,Student,100,Monthly,174.48227813265265
351,27,Female,4.8357114815735285,"['Reading', 'Sports', 'Travel']",Marriage,Maybe,Master's Degree,Engineer,31,Monthly,147.39248595836116
352,33,Male,5.116988741845175,"['Travel', 'Hiking', 'Music', 'Cooking', 'Sports', 'Reading']",Friendship,Yes,High School,Business Owner,18,Weekly,155.96581685144093
353,19,Male,4.98639838300983,"['Reading', 'Sports']",Marriage,Maybe,Bachelor's Degree,Student,0,Daily,151.98542271413964
354,35,Male,4.943921999273743,"['Movies', 'Reading', 'Hiking']",Marriage,Maybe,High School,Teacher,76,Monthly,150.69074253786368
355,33,Female,5.833852818413206,"['Travel', 'Music', 'Hiking', 'Sports']",Marriage,Yes,Ph.D.,Teacher,67,Monthly,177.8158339052345
